erp_id,province_code,lat,long,sales
6635,QC,45.4934177,-73.6351324,0.617539852
6638,QC,46.847714,-71.2432097,-0.182870396
6640,QC,45.5299652,-73.5906733,-0.116044126
6648,QC,45.7586407,-73.4614119,1.674516066
6663,QC,46.916613,-71.3191609,-0.439778723
6667,QC,46.8779,-71.3408,-1.692665878
6669,QC,46.8101841,-71.3201933,0.419170829
6675,QC,45.5310152,-73.7222768,-0.316731336
6693,QC,45.5067196,-73.572599,0.322379127
6694,QC,46.8758438,-71.3274917,1.498408923
6695,QC,46.7699665,-71.3182787,-0.879767263
6697,QC,46.7570205,-71.3753746,0.959615267
6720,QC,46.8030531,-71.3319321,-1.196987117
6726,QC,45.5210908,-73.585367,0.659976446
6735,QC,46.8105929,-71.2795098,-0.050408954
6749,QC,45.5177773,-73.5737989,0.029651431
6755,QC,45.5281589,-73.4780073,-0.038055076
6758,QC,45.5003312,-73.6283423,0.744777766
6764,QC,45.4816755,-73.5784823,1.775914336
6770,QC,45.742941,-73.468735,-1.533584088
6784,QC,45.5043444,-73.5630762,4.08083204
6791,QC,45.5190143,-73.5868465,-0.614052388
6792,QC,45.4583407,-73.588099,-2.019233278
6794,QC,48.2392679,-79.1269847,-0.02981577
6798,QC,46.8711612,-71.1967984,0.136878084
6802,QC,46.8086144,-71.367333,1.978083176
6804,QC,46.7582437,-71.3506123,-2.249201093
6811,QC,46.839818,-71.395688,0.221190504
6812,QC,46.8593017,-71.4242508,0.731110479
6816,QC,46.8868921,-71.5169218,0.467009859
6817,QC,46.8881818,-71.165113,0.687613852
6821,QC,46.7603807,-71.3637401,4.703588423
6826,QC,46.8177823,-71.2532137,1.011328532
6830,QC,45.7574496,-73.4799655,-1.599532037
6849,QC,46.8166991,-71.2025507,0.173749287
6855,QC,45.4955477,-73.4739456,0.198582333
